Date,Product_Category,Price,Discount,Customer_Segment,Marketing_Spend,Units_Sold
2023-02-19,Sports,484.5689202479731,18.044999999999998,Regular,3817.502,42
2023-02-20,Electronics,111.58248584475085,9.120000000000001,Regular,10459.982,29
2023-02-21,Fashion,1063.51286871703,14.805,Occasional,12964.458,23
2023-02-22,Fashion,595.1004465581384,66.525,Regular,516.438,33
2023-02-23,Electronics,543.8226043775012,48.435,Premium,11679.096000000001,54
2023-02-24,Home Decor,88.939567583863,21.450000000000003,Regular,8143.252,26
2023-02-25,Home Decor,901.9351184142604,61.199999999999996,Premium,12657.437,29
2023-02-26,Fashion,257.8180358772924,64.605,Regular,6114.667,21
2023-02-27,Electronics,940.2658353850038,63.495,Premium,11035.882,31
2023-02-28,Fashion,217.06725192935312,68.92500000000001,Occasional,933.0100000000001,32
2023-03-01,Electronics,233.3053222815031,18.915,Regular,4445.0380000000005,22
2023-03-02,Home Decor,45.858394030173656,56.625,Occasional,992.498,14
2023-03-03,Electronics,454.63566117716647,34.545,Premium,12682.67,26
2023-03-04,Toys,531.5238796761124,63.150000000000006,Occasional,10644.452000000001,37
2023-03-05,Toys,81.72958387351,54.63,Regular,11102.286,17
2023-03-06,Electronics,748.3122630377723,58.230000000000004,Premium,12201.618,27
2023-03-07,Home Decor,541.7821068311875,49.215,Regular,1225.276,28
2023-03-08,Home Decor,625.8730815131016,13.305,Occasional,5092.646000000001,30
2023-03-09,Home Decor,417.5366872118033,40.875,Premium,1044.2250000000001,44
2023-03-10,Toys,470.9326198812152,73.845,Occasional,2842.905,43
2023-03-11,Fashion,551.1622499718935,70.30499999999999,Occasional,3081.9359999999997,39
2023-03-12,Sports,159.84654586708464,3.24,Occasional,6167.408,25
2023-03-13,Toys,191.40218175339277,12.36,Occasional,3586.4010000000003,39
2023-03-14,Fashion,808.2556070799877,9.885,Occasional,1429.584,32
2023-03-15,Fashion,1099.339011962196,54.449999999999996,Occasional,2285.608,30
2023-03-16,Fashion,374.98284243555366,61.335,Occasional,2025.439,32
2023-03-17,Fashion,274.7959197654457,16.02,Regular,12653.498,32
2023-03-18,Home Decor,656.7002640917481,37.935,Regular,9902.1,27
2023-03-19,Sports,437.1467274520815,63.06,Occasional,12585.092,23
2023-03-20,Electronics,33.438759042575256,54.96,Premium,5789.459000000001,38
2023-03-21,Electronics,157.6977416663938,40.665,Occasional,3712.605,16
2023-03-22,Electronics,648.5389452236011,44.28,Premium,10404.03,31
2023-03-23,Fashion,771.15618517884,38.13,Occasional,4328.883,31
2023-03-24,Sports,43.296609870262905,22.32,Occasional,3983.07,42
2023-03-25,Electronics,228.3399016091226,42.375,Occasional,3122.353,25
2023-03-26,Fashion,258.93704412595963,51.66,Premium,1798.966,31
2023-03-27,Toys,741.1829911711791,65.505,Occasional,3430.674,37
2023-03-28,Fashion,33.38769687555331,47.714999999999996,Occasional,4702.9710000000005,39
2023-03-29,Sports,115.39461327184112,57.09,Regular,8804.302,40
2023-03-30,Electronics,928.235701117332,12.0,Regular,935.207,38
2023-03-31,Sports,181.5895480093136,34.62,Occasional,2839.226,27
2023-04-01,Home Decor,757.657564089403,0.705,Occasional,10542.129,29
2023-04-02,Electronics,239.4439204896908,18.495,Regular,2020.8890000000001,25
2023-04-03,Sports,129.09107517103263,54.480000000000004,Premium,4539.847000000001,37
2023-04-04,Sports,265.8590585364197,74.385,Occasional,11258.156,26
2023-04-05,Home Decor,733.5670475687056,7.4399999999999995,Regular,2123.888,34
2023-04-06,Electronics,997.6766369576234,30.105,Premium,1194.817,28
2023-04-07,Electronics,913.0531643037822,60.0,Occasional,6366.009000000001,31
2023-04-08,Electronics,452.67773685683767,15.299999999999999,Occasional,4022.1349999999998,30
2023-04-09,Toys,767.8188452501831,41.625,Occasional,7381.062,29
2023-04-10,Sports,205.65272143654082,54.974999999999994,Premium,10474.971,41
2023-04-11,Sports,273.893604857913,46.2,Occasional,1895.101,36
2023-04-12,Home Decor,939.1223444829936,14.100000000000001,Premium,7603.5960000000005,18
2023-04-13,Home Decor,22.07873656134067,26.655,Occasional,6635.902,25
2023-04-14,Fashion,109.13915130734735,58.785,Regular,1984.294,34
2023-04-15,Home Decor,240.1912602443124,41.565,Premium,8160.867,38
2023-04-16,Toys,35.43671523595328,0.39,Premium,3651.752,19
2023-04-17,Electronics,215.00761216372845,57.074999999999996,Regular,6408.428000000001,33
2023-04-18,Electronics,597.4233073446894,2.6550000000000002,Regular,1188.8500000000001,21
2023-04-19,Home Decor,435.4644607769493,55.935,Premium,6044.844,36
2023-04-20,Sports,1064.4325921510754,15.18,Occasional,4074.187,24
2023-04-21,Electronics,867.4908837137314,71.85,Occasional,10714.041,27
2023-04-22,Toys,361.1030737436341,27.599999999999998,Occasional,863.3170000000001,29
2023-04-23,Fashion,269.82235138567256,24.525000000000002,Occasional,5517.473,26
2023-04-24,Home Decor,402.4667826908332,11.16,Occasional,6030.011,25
2023-04-25,Home Decor,626.8896613026424,22.919999999999998,Premium,9460.828000000001,41
2023-04-26,Toys,307.14441804614796,65.745,Occasional,7521.085,21
2023-04-27,Fashion,728.9216822898378,74.73,Occasional,8717.02,25
2023-04-28,Sports,464.3842340367752,27.630000000000003,Premium,10130.627,40
2023-04-29,Fashion,527.4849427388677,33.644999999999996,Premium,11226.553,22
2023-04-30,Fashion,464.131900676377,54.150000000000006,Regular,4169.581,23
2023-05-01,Home Decor,344.3611506635943,66.465,Regular,7054.3460000000005,30
2023-05-02,Toys,998.8587758807126,44.474999999999994,Regular,10942.191,31
2023-05-03,Toys,782.185762446804,29.369999999999997,Regular,12864.241,35
2023-05-04,Sports,147.52102450803835,30.945,Occasional,11578.112000000001,40
2023-05-05,Toys,943.9912340754457,52.17,Premium,4910.789000000001,43
2023-05-06,Sports,572.7546995280065,0.24,Occasional,2641.795,23
2023-05-07,Home Decor,1003.3832392118366,46.47,Regular,6428.487,22
2023-05-08,Fashion,828.2735341235402,26.655,Premium,9674.925000000001,22
2023-05-09,Sports,457.6465755636088,59.565,Premium,6469.359,20
2023-05-10,Electronics,31.956537463085283,6.9750000000000005,Regular,6348.537,43
2023-05-11,Toys,264.92320280963213,44.115,Occasional,10918.024,30
2023-05-12,Fashion,575.251530225739,36.075,Regular,4781.27,32
2023-05-13,Fashion,670.3058187750763,48.17999999999999,Regular,11195.561,34
2023-05-14,Electronics,249.57859317870614,4.86,Occasional,5365.581,13
2023-05-15,Fashion,147.1450348128171,43.5,Regular,4354.363,36
2023-05-16,Fashion,887.2147918327711,42.105000000000004,Premium,5972.85,29
2023-05-17,Fashion,996.036912949826,42.045,Occasional,9942.686000000002,44
2023-05-18,Home Decor,626.7490538456948,45.255,Occasional,1751.6460000000002,23
2023-05-19,Sports,209.94055445037287,50.730000000000004,Premium,2657.915,51
2023-05-20,Toys,266.32021740853133,60.375,Premium,12375.09,23
2023-05-21,Fashion,32.812419651354986,20.235,Regular,2388.581,33
2023-05-22,Electronics,939.0511011726094,61.875,Occasional,7436.650000000001,34
2023-05-23,Home Decor,136.16037485276007,37.365,Premium,7585.773,40
2023-05-24,Home Decor,580.5309075101918,5.775,Occasional,6431.464,28
2023-05-25,Toys,296.7407319783732,4.3950000000000005,Regular,8427.874,39
2023-05-26,Toys,604.7855054616034,25.065,Regular,3087.8640000000005,20
2023-05-27,Fashion,763.0099287809669,58.86,Regular,7242.768,43
2023-05-28,Electronics,855.0795947002237,53.07000000000001,Premium,4919.876,26
2023-05-29,Fashion,209.47232159796695,59.144999999999996,Regular,8645.663,40
2023-05-30,Electronics,23.922212599140792,38.79,Occasional,1947.543,22
2023-05-31,Toys,131.73794452310497,33.015,Occasional,7477.197,34
2023-06-01,Home Decor,1000.056927128309,11.055,Occasional,2514.434,26
2023-06-02,Fashion,837.0487733298464,24.615000000000002,Regular,3716.1410000000005,25
2023-06-03,Electronics,657.7809294954337,32.55,Regular,2944.799,22
2023-06-04,Home Decor,681.1562782888262,6.645,Occasional,2483.117,28
2023-06-05,Sports,754.9188873106533,16.544999999999998,Occasional,10756.902000000002,37
2023-06-06,Toys,214.9532947351268,44.865,Occasional,3807.05,19
2023-06-07,Fashion,1004.9651824450295,55.17,Premium,12062.089000000002,24
2023-06-08,Fashion,502.53135020702905,74.88,Regular,12612.951000000001,27
2023-06-09,Toys,383.7580216507756,69.99,Regular,7482.124,36
2023-06-10,Electronics,521.0623081473586,48.19500000000001,Occasional,1970.423,30
2023-06-11,Home Decor,58.525828746136575,31.589999999999996,Regular,4950.439,27
2023-06-12,Toys,197.3606843785861,47.714999999999996,Premium,10396.815,24
2023-06-13,Toys,824.5332793336408,58.92,Premium,4858.321,25
2023-06-14,Electronics,97.76206290941099,8.879999999999999,Premium,1249.911,28
2023-06-15,Home Decor,709.2968206594171,30.75,Premium,7295.821,18
2023-06-16,Sports,274.61836343985635,62.985,Occasional,11006.710000000001,39
2023-06-17,Home Decor,413.654941292576,28.785000000000004,Occasional,10373.571,41
2023-06-18,Electronics,296.1521112858246,42.885,Regular,2383.8360000000002,24
2023-06-19,Toys,368.24496124144645,44.085,Premium,8788.481,36
2023-06-20,Fashion,657.5654341509029,13.830000000000002,Regular,2967.8869999999997,26
2023-06-21,Electronics,343.04250421870313,27.165,Occasional,2938.3250000000003,46
2023-06-22,Electronics,658.4378014850819,25.095,Regular,11379.303,38
2023-06-23,Electronics,522.7924517289001,1.965,Regular,3343.236,23
2023-06-24,Fashion,668.5430011493041,1.815,Regular,3517.9950000000003,24
2023-06-25,Electronics,1122.5155177483805,62.37,Occasional,138.411,41
2023-06-26,Home Decor,828.4187457404895,20.475,Regular,11335.506000000001,42
2023-06-27,Home Decor,234.12664619513686,38.849999999999994,Premium,10330.697,32
2023-06-28,Fashion,45.04182939360446,22.41,Premium,8203.728000000001,23
2023-06-29,Sports,303.07264242492573,70.545,Occasional,9785.919,33
2023-06-30,Toys,690.3649741880107,19.44,Occasional,2086.864,42
2023-07-01,Fashion,63.5007247927654,32.22,Premium,6028.62,33
2023-07-02,Home Decor,568.6680045807658,65.46000000000001,Occasional,4650.191000000001,17
2023-07-03,Electronics,694.6735618940871,63.150000000000006,Premium,1336.9070000000002,27
2023-07-04,Electronics,307.3596301700859,13.965,Regular,6386.496999999999,29
2023-07-05,Fashion,736.7092801174924,60.19500000000001,Premium,11979.916,41
2023-07-06,Toys,137.3260825340103,34.365,Regular,645.567,38
2023-07-07,Home Decor,85.49921935437553,36.224999999999994,Regular,3881.098,25
2023-07-08,Sports,686.7298749999663,10.004999999999999,Premium,2801.058,24
2023-07-09,Home Decor,583.7554359053967,6.045,Premium,3194.945,31
2023-07-10,Home Decor,702.0264735932477,54.599999999999994,Premium,11821.550000000001,28
2023-07-11,Fashion,465.10738260464825,37.230000000000004,Occasional,6154.044000000001,19
2023-07-12,Fashion,234.18831952056112,32.76,Regular,6131.268,39
2023-07-13,Fashion,968.9165870124157,54.72,Occasional,9918.61,29
2023-07-14,Sports,747.9923257360726,57.42,Occasional,2118.311,36
2023-07-15,Home Decor,800.1264670884856,11.925,Regular,6401.109,40
2023-07-16,Electronics,311.79107434923236,45.765,Occasional,5663.905000000001,23
2023-07-17,Electronics,592.6620596421571,10.155,Regular,7812.246,22
2023-07-18,Home Decor,413.3960344393446,56.355000000000004,Premium,12994.306000000002,41
2023-07-19,Home Decor,117.48141577194497,49.275000000000006,Regular,10032.802,33
2023-07-20,Electronics,1065.3294107533213,71.745,Regular,5250.531,28
2023-07-21,Toys,167.80467589917924,5.175000000000001,Premium,10780.614000000001,31
2023-07-22,Home Decor,1119.1324040237057,4.275,Occasional,2327.013,35
2023-07-23,Fashion,469.3912671198373,21.165,Occasional,522.067,24
2023-07-24,Electronics,228.57491434766337,19.634999999999998,Occasional,2761.252,31
2023-07-25,Home Decor,507.312846063763,18.525,Premium,4511.091,38
2023-07-26,Toys,947.0075450309006,67.965,Occasional,6701.175,43
2023-07-27,Toys,717.2882401837978,18.72,Premium,8046.714,30
2023-07-28,Home Decor,897.9594809396604,20.4,Regular,11849.5,17
2023-07-29,Fashion,623.5352465039653,56.955,Premium,6691.8150000000005,26
2023-07-30,Home Decor,675.556855232312,33.735,Premium,6581.419000000001,43
2023-07-31,Electronics,909.2707383493763,58.260000000000005,Regular,776.633,33
2023-08-01,Sports,285.99382158110495,4.905,Occasional,579.306,43
2023-08-02,Sports,568.3065393500706,36.57,Premium,7223.424,32
2023-08-03,Electronics,230.5654762138571,2.52,Occasional,5769.361000000001,32
2023-08-04,Fashion,1158.7429669212172,4.695,Premium,10930.257,31
2023-08-05,Fashion,1070.9211758495699,67.98,Occasional,2197.949,39
2023-08-06,Toys,51.63312663048088,10.44,Regular,451.386,38
2023-08-07,Toys,820.9940377634315,39.93,Occasional,5909.124,39
2023-08-08,Electronics,865.9850254913038,30.825000000000003,Premium,3186.352,27
2023-08-09,Electronics,207.9000514168637,26.055,Regular,768.534,22
2023-08-10,Fashion,607.9829212148015,67.485,Regular,9455.576000000001,34
2023-08-11,Electronics,1017.4794819250295,1.6350000000000002,Premium,1566.201,31
2023-08-12,Electronics,40.010721420344254,49.785,Occasional,7959.068,39
2023-08-13,Electronics,744.1689607266201,72.255,Occasional,3747.107,33
2023-08-14,Sports,274.19436544664137,42.015,Premium,2362.893,36
2023-08-15,Home Decor,868.135711648983,70.26,Premium,5017.402,40
2023-08-16,Toys,1050.9782302217886,3.915,Premium,10444.603000000001,38
2023-08-17,Sports,919.5369185809193,31.410000000000004,Occasional,5176.249,22
2023-08-18,Electronics,432.6213588836828,19.515,Premium,9792.406,30
2023-08-19,Home Decor,941.5663452088446,54.81,Premium,1745.003,31
2023-08-20,Fashion,825.2002958818407,73.59,Regular,10075.572,25
2023-08-21,Toys,340.84351944797345,19.245,Regular,3179.332,39
2023-08-22,Fashion,855.982435913943,49.065,Occasional,8848.047,24
2023-08-23,Toys,46.44994665559345,14.850000000000001,Regular,7411.612,43
2023-08-24,Sports,572.8663225753575,42.405,Premium,12088.089000000002,40
2023-08-25,Sports,215.54425961622903,34.8,Premium,5114.8369999999995,16
2023-08-26,Toys,122.01549458115866,72.9,Regular,981.552,24
2023-08-27,Sports,94.1215963095172,45.644999999999996,Premium,376.532,42
2023-08-28,Sports,821.6956281935971,26.22,Regular,10771.67,21
2023-08-29,Electronics,319.1699602612105,8.55,Regular,6883.344,33
2023-08-30,Toys,680.6316275306009,11.34,Premium,10107.396,24
2023-08-31,Home Decor,68.83718799247747,16.905,Premium,3147.053,31
2023-09-01,Sports,344.07546433235,18.825000000000003,Regular,4571.229,34
2023-09-02,Home Decor,606.547887558546,63.795,Regular,517.439,27
2023-09-03,Sports,883.9482991059288,42.089999999999996,Premium,12504.401000000002,33
2023-09-04,Fashion,338.0333060414837,39.255,Premium,8725.457,29
2023-09-05,Sports,672.4528163795189,8.61,Premium,12140.349,33
2023-09-06,Toys,918.5611522783461,64.515,Occasional,3546.933,25
2023-09-07,Sports,688.5717531581957,54.21,Regular,7999.537,34
2023-09-08,Sports,220.01966984418735,5.07,Premium,8862.295,43
2023-09-09,Toys,33.50224512049806,53.085,Occasional,4216.862,17
2023-09-10,Electronics,1033.5963656011245,40.769999999999996,Regular,11045.164,35
2023-09-11,Home Decor,32.81742857500627,6.135,Occasional,12319.97,34
2023-09-12,Electronics,896.0797365946823,34.38,Regular,11518.091,41
2023-09-13,Sports,503.1631941507869,36.345,Occasional,9641.788,27
2023-09-14,Home Decor,945.4899044269755,12.434999999999999,Premium,3700.9700000000003,24
2023-09-15,Sports,868.2424258931682,70.92,Regular,3754.4,21
2023-09-16,Sports,926.8015087294632,63.75,Regular,12528.451000000001,33
2023-09-17,Toys,343.0095068927804,50.175000000000004,Occasional,262.366,38
2023-09-18,Sports,804.001963821389,34.665,Regular,9345.557,40
2023-09-19,Home Decor,439.2635848237777,30.884999999999998,Premium,9219.392,4
2023-09-20,Home Decor,487.4966201659959,48.824999999999996,Regular,8144.019,24
2023-09-21,Fashion,705.6857220031686,40.905,Regular,12872.704,30
2023-09-22,Fashion,1049.7266997570896,4.665,Premium,4143.893,15
2023-09-23,Electronics,1123.9950405698573,38.445,Occasional,4505.436,20
2023-09-24,Toys,747.8612695880453,60.480000000000004,Occasional,1145.95,26
2023-09-25,Fashion,498.4668042700929,34.44,Occasional,5828.81,35
2023-09-26,Fashion,430.14099591593396,3.9000000000000004,Occasional,3489.6940000000004,28
2023-09-27,Toys,666.5041650903145,58.965,Premium,4549.389,31
2023-09-28,Home Decor,253.5903945992375,15.105,Regular,10870.938,24
2023-09-29,Electronics,130.83257660738454,19.395,Premium,12169.689999999999,17
2023-09-30,Sports,360.79589659872113,12.36,Premium,2520.388,14
2023-10-01,Sports,274.583991148432,24.765,Occasional,4924.192,34
2023-10-02,Home Decor,299.5429496841334,56.760000000000005,Regular,12081.472000000002,37
2023-10-03,Toys,256.1696072073071,38.955,Occasional,925.47,44
2023-10-04,Toys,55.68106541769446,15.36,Occasional,1318.681,29
2023-10-05,Electronics,25.269425996311583,65.83500000000001,Premium,2225.119,25
2023-10-06,Toys,1049.0021956218689,65.97,Occasional,7790.393,31
2023-10-07,Electronics,469.5045893061253,65.295,Regular,2066.5840000000003,28
2023-10-08,Electronics,440.62230178824484,17.91,Regular,12589.148,37
2023-10-09,Home Decor,648.6522971751865,33.839999999999996,Premium,5879.211,33
2023-10-10,Toys,204.50113345218716,73.875,Regular,6584.539,39
2023-10-11,Fashion,1025.2669701618722,57.900000000000006,Occasional,3304.496,33
2023-10-12,Sports,804.4094729414293,2.04,Occasional,6191.263000000001,24
2023-10-13,Sports,94.86210961537193,4.89,Occasional,8648.822,19
2023-10-14,Home Decor,396.23120564652055,34.8,Occasional,9797.645,41
2023-10-15,Toys,865.6100564817133,68.19,Occasional,9832.277,23
2023-10-16,Sports,944.7730708558515,40.410000000000004,Occasional,7567.456,32
2023-10-17,Fashion,561.1487007127998,37.335,Premium,11769.108,40
2023-10-18,Home Decor,622.2959768520449,7.904999999999999,Premium,10650.042000000001,37
2023-10-19,Home Decor,187.4036930108978,49.260000000000005,Occasional,9873.214,24
2023-10-20,Toys,1166.5107203312466,61.665,Premium,845.6370000000001,15
2023-10-21,Toys,243.51263930546614,28.53,Regular,218.51700000000002,37
2023-10-22,Sports,1122.0160581389277,58.17,Occasional,2864.199,39
2023-10-23,Sports,773.1435828838052,72.33,Premium,8669.544,32
2023-10-24,Sports,573.2291077613744,15.285,Occasional,5422.1179999999995,24
2023-10-25,Home Decor,603.3031742935199,39.255,Regular,5308.966,38
2023-10-26,Sports,245.9335609642204,21.54,Premium,11514.633,30
2023-10-27,Toys,174.2744687201646,59.46,Regular,11655.891,40
2023-10-28,Electronics,260.65740665188764,43.32,Premium,11831.092,24
2023-10-29,Fashion,209.22097998583286,47.595,Premium,4169.607,24
2023-10-30,Home Decor,716.6716131882937,59.849999999999994,Premium,9023.885,45
2023-10-31,Fashion,375.90886414251815,29.700000000000003,Occasional,3625.9210000000003,41
2023-11-01,Electronics,80.10493963190157,68.625,Regular,2583.152,49
2023-11-02,Toys,1044.919349163867,39.974999999999994,Regular,2506.218,28
2023-11-03,Home Decor,981.1603067727842,11.850000000000001,Premium,4532.931,31
2023-11-04,Sports,1078.979963038795,52.185,Premium,5663.554,31
2023-11-05,Electronics,924.3010460152354,59.489999999999995,Regular,10824.32,45
2023-11-06,Electronics,215.42563124758576,23.759999999999998,Premium,1672.996,38
2023-11-07,Home Decor,431.98811397399845,64.28999999999999,Regular,9588.501,17
2023-11-08,Home Decor,799.9761014253294,67.965,Occasional,6969.82,30
2023-11-09,Electronics,749.4011765400865,20.775,Occasional,3835.8579999999997,27
2023-11-10,Fashion,184.19071316779275,73.77,Regular,6472.583,28
2023-11-11,Electronics,975.2169926363379,10.56,Premium,3990.259,19
2023-11-12,Sports,241.56118702385058,15.149999999999999,Premium,7801.573,33
2023-11-13,Toys,277.80255301415747,13.815000000000001,Premium,5713.5650000000005,39
2023-11-14,Home Decor,640.4619791166842,67.05000000000001,Premium,2245.893,33
2023-11-15,Fashion,588.2058445207394,49.065,Occasional,1630.421,19
2023-11-16,Electronics,697.6712283021055,11.415000000000001,Occasional,7165.977,20
2023-11-17,Fashion,104.90794318387145,33.03,Premium,11744.056999999999,21
2023-11-18,Home Decor,1018.2951354558568,46.14,Regular,4556.734,12
2023-11-19,Electronics,274.8300913247916,6.255,Occasional,9563.710000000001,43
2023-11-20,Toys,128.37940389260427,66.17999999999999,Premium,8606.975,35
2023-11-21,Toys,997.9151415704886,60.269999999999996,Regular,12119.107,34
2023-11-22,Electronics,895.1747599092582,37.89,Premium,10696.023,32
2023-11-23,Toys,884.0673917875057,72.53999999999999,Occasional,7422.207,36
2023-11-24,Toys,772.1003934570191,31.335,Premium,8585.980000000001,36
2023-11-25,Sports,788.747825909192,73.815,Premium,11692.239000000001,31
2023-11-26,Home Decor,551.2947651226124,50.099999999999994,Premium,5271.812,37
2023-11-27,Home Decor,107.58543878131411,47.595,Occasional,4335.851000000001,34
2023-11-28,Electronics,439.76153906682356,12.450000000000001,Regular,269.139,43
2023-11-29,Sports,405.2539730525714,66.15,Regular,10767.718,27
2023-11-30,Toys,303.5877815116976,32.055,Premium,10438.623,25
2023-12-01,Fashion,664.6970708076666,12.165,Occasional,1474.33,53
2023-12-02,Toys,524.7886442081112,0.9450000000000001,Premium,7554.157000000001,33
2023-12-03,Electronics,103.91286479549541,41.985,Premium,6101.446,43
2023-12-04,Fashion,211.53390731635653,39.555,Occasional,1657.786,37
2023-12-05,Sports,788.8854285415714,53.955,Regular,12749.919,34
2023-12-06,Sports,81.91536813388892,66.765,Premium,2893.1369999999997,29
2023-12-07,Home Decor,921.1767229412075,5.955,Premium,995.306,20
2023-12-08,Sports,510.6253789776422,54.855000000000004,Premium,7785.687,27
2023-12-09,Sports,512.2461459548898,14.055,Regular,9639.214,23
2023-12-10,Sports,637.9061201070074,64.365,Occasional,547.547,22
2023-12-11,Toys,756.0657169397311,61.425000000000004,Regular,8607.69,25
2023-12-12,Toys,349.91308782244886,40.56,Occasional,6980.597,35
2023-12-13,Home Decor,722.1057287362942,53.265,Regular,1459.016,34
2023-12-14,Fashion,604.2925667812113,23.580000000000002,Regular,2350.387,17
2023-12-15,Home Decor,263.1234936623072,35.339999999999996,Regular,7439.835,37
2023-12-16,Electronics,865.6729660339429,61.62,Premium,3944.1220000000003,21
2023-12-17,Toys,720.1725673211655,34.44,Occasional,12206.129,12
2023-12-18,Fashion,659.2978979711866,26.835,Regular,10667.189000000002,32
2023-12-19,Sports,1020.8391318692924,37.065,Premium,12788.516,33
2023-12-20,Sports,937.365926276159,62.114999999999995,Occasional,3471.962,29
2023-12-21,Electronics,742.5217596811052,25.14,Regular,12610.338000000002,23
2023-12-22,Electronics,833.7570480366369,13.035,Regular,5679.986000000001,54
2023-12-23,Fashion,637.9122820003823,53.400000000000006,Premium,4602.572,40
2023-12-24,Home Decor,730.9898470863582,61.949999999999996,Regular,777.998,46
2023-12-25,Sports,658.6460287245197,7.545,Regular,809.094,39
2023-12-26,Home Decor,688.3361396476403,17.985,Regular,9036.183,35
2023-12-27,Home Decor,164.8439473099044,10.649999999999999,Occasional,6023.55,23
2023-12-28,Home Decor,982.237604030759,26.099999999999998,Occasional,3045.328,25
2023-12-29,Sports,945.7410733931852,33.78,Premium,8031.803000000001,22
2023-12-30,Home Decor,42.74172505094605,56.16,Premium,3384.2900000000004,33
2023-12-31,Sports,862.3150498608333,48.84,Premium,7564.115000000001,21
2024-01-01,Electronics,131.0190288910203,46.575,Regular,4753.021000000001,31
2024-01-02,Fashion,342.4259399341066,26.43,Regular,10729.121000000001,35
2024-01-03,Electronics,879.1059169824692,63.105000000000004,Regular,10692.357,36
2024-01-04,Fashion,191.61396724930017,35.339999999999996,Occasional,6273.501000000001,50
2024-01-05,Fashion,836.2516857572742,73.44,Premium,4645.043000000001,27
2024-01-06,Toys,989.5008124659734,47.565,Premium,4796.142000000001,27
2024-01-07,Sports,607.0979513581257,9.465,Premium,10499.541,39
